run_id,configuration_id,vertices,edge_multiplier,edges,rank,step_size,diffusion_bipartiteness,diffusion_volume,diffusion_runtime,approx_diffusion_bipartiteness,approx_diffusion_volume,approx_diffusion_runtime
249,25,30,2,60,3,5,0.5819209039548022,177,1.2227096557617188,0.6071428571428571,112,0.05035853385925293
250,25,30,2,60,3,5,0.60431654676259,139,1.448632001876831,0.6277372262773723,137,0.04980015754699707
251,26,30,4,120,3,0.1,0.044444444444444446,360,40.505881547927856,0.044444444444444446,360,1.0721824169158936
252,26,30,4,120,3,0.1,0.044444444444444446,360,40.65927696228027,0.044444444444444446,360,0.9265286922454834
253,26,30,4,120,3,0.1,0.044444444444444446,360,41.434454917907715,0.05,360,0.4864645004272461
254,26,30,4,120,3,0.1,0.044444444444444446,360,73.40661835670471,0.03888888888888889,360,1.2244620323181152
255,26,30,4,120,3,0.1,0.06111111111111111,360,44.5147602558136,0.05555555555555555,360,0.6324493885040283
256,26,30,4,120,3,0.1,0.05555555555555555,360,32.76094937324524,0.05,360,0.585209846496582
257,26,30,4,120,3,0.1,0.05555555555555555,360,36.23497247695923,0.05555555555555555,360,0.6979575157165527
258,26,30,4,120,3,0.1,0.027777777777777776,360,51.48381304740906,0.06111111111111111,360,0.5605342388153076
259,26,30,4,120,3,0.1,0.05555555555555555,360,57.23613929748535,0.03888888888888889,360,0.5510447025299072
260,26,30,4,120,3,0.1,0.03888888888888889,360,47.13438296318054,0.03888888888888889,360,0.7010929584503174
261,27,30,4,120,3,0.5,0.05555555555555555,360,10.621867656707764,0.05555555555555555,360,0.45166516304016113
262,27,30,4,120,3,0.5,0.03333333333333333,360,14.525583982467651,0.03333333333333333,360,0.4513719081878662
263,27,30,4,120,3,0.5,0.05555555555555555,360,13.53708553314209,0.06666666666666667,360,0.44997262954711914
264,27,30,4,120,3,0.5,0.05,360,28.494073152542114,0.044444444444444446,360,0.4557313919067383
265,27,30,4,120,3,0.5,0.03333333333333333,360,16.93549919128418,0.03333333333333333,360,0.1424694061279297
266,27,30,4,120,3,0.5,0.044444444444444446,360,32.93914008140564,0.05555555555555555,360,0.25398778915405273
267,27,30,4,120,3,0.5,0.03888888888888889,360,12.375260591506958,0.06111111111111111,360,0.44879603385925293
268,27,30,4,120,3,0.5,0.05555555555555555,360,32.31014347076416,0.05555555555555555,360,0.45468950271606445
269,27,30,4,120,3,0.5,0.044444444444444446,360,33.03160619735718,0.044444444444444446,360,0.29256558418273926
270,27,30,4,120,3,0.5,0.07222222222222222,360,27.08138155937195,0.05,360,0.45619916915893555
271,28,30,4,120,3,1,0.06666666666666667,360,12.390548706054688,0.06666666666666667,360,0.24643158912658691
272,28,30,4,120,3,1,0.03333333333333333,360,17.470483541488647,0.03333333333333333,360,0.24567389488220215
273,28,30,4,120,3,1,0.06666666666666667,360,12.859683752059937,0.07222222222222222,360,0.24089550971984863
274,28,30,4,120,3,1,0.05555555555555555,360,13.878549575805664,0.03888888888888889,360,0.2459702491760254
275,28,30,4,120,3,1,0.03888888888888889,360,18.351996660232544,0.03333333333333333,360,0.23956298828125
276,28,30,4,120,3,1,0.044444444444444446,360,16.711861610412598,0.044444444444444446,360,0.23738360404968262
277,28,30,4,120,3,1,0.040697674418604654,344,16.01830267906189,0.03888888888888889,360,0.23782992362976074
278,28,30,4,120,3,1,0.044444444444444446,360,16.219135522842407,0.03333333333333333,360,0.23729157447814941
279,28,30,4,120,3,1,0.06111111111111111,360,12.150121450424194,0.06666666666666667,360,0.23787498474121094
280,28,30,4,120,3,1,0.07222222222222222,360,12.300827264785767,0.05,360,0.2416081428527832
281,29,30,4,120,3,2,0.6096654275092936,269,5.4165308475494385,0.6198347107438017,242,0.12996912002563477
282,29,30,4,120,3,2,0.5994152046783626,342,4.920068025588989,0.6165413533834586,266,0.13067293167114258
283,29,30,4,120,3,2,0.5366666666666666,300,4.26659631729126,0.6166666666666667,360,0.12935757637023926
284,29,30,4,120,3,2,0.5348837209302325,344,4.618687868118286,0.60932944606414,343,0.13028216361999512
285,29,30,4,120,3,2,0.5888888888888889,360,4.562068223953247,0.6090225563909775,266,0.1309828758239746
286,29,30,4,120,3,2,0.6111111111111112,360,4.95525050163269,0.5909090909090909,330,0.13261127471923828
287,29,30,4,120,3,2,0.4888888888888889,360,5.11273980140686,0.6208053691275168,298,0.1322007179260254
288,29,30,4,120,3,2,0.6,360,4.939450263977051,0.5267857142857143,336,0.1353461742401123
289,29,30,4,120,3,2,0.6124031007751938,258,4.271644592285156,0.5930232558139535,344,0.15967345237731934
290,29,30,4,120,3,2,0.5943775100401606,249,4.482728481292725,0.4777777777777778,360,0.1311047077178955
291,30,30,4,120,3,5,0.6212121212121212,264,1.4973483085632324,0.6021897810218978,274,0.06960296630859375
292,30,30,4,120,3,5,0.6115702479338843,242,1.7716407775878906,0.6115107913669064,278,0.06792354583740234
293,30,30,4,120,3,5,0.6240875912408759,274,1.5329687595367432,0.6106870229007634,262,0.06572985649108887
294,30,30,4,120,3,5,0.6275303643724697,247,1.3876028060913086,0.6148409893992933,283,0.06602168083190918
295,30,30,4,120,3,5,0.6008064516129032,248,1.5638315677642822,0.5992217898832685,257,0.06503939628601074
296,30,30,4,120,3,5,0.6049382716049383,243,1.3914213180541992,0.5984251968503937,254,0.06654691696166992
297,30,30,4,120,3,5,0.6153846153846154,234,1.3696939945220947,0.6267605633802817,284,0.06681156158447266
298,30,30,4,120,3,5,0.6199261992619927,271,1.4511394500732422,0.6015037593984962,266,0.06680893898010254
299,30,30,4,120,3,5,0.6139705882352942,272,1.358830213546753,0.6163793103448276,232,0.06619572639465332
300,30,30,4,120,3,5,0.615686274509804,255,1.4775049686431885,0.6212624584717608,301,0.06546378135681152
301,31,40,2,80,3,0.1,0.05,240,65.0103235244751,0.03333333333333333,240,0.571732759475708
302,31,40,2,80,3,0.1,0.03333333333333333,240,75.12622809410095,0.03333333333333333,240,0.9004638195037842
303,31,40,2,80,3,0.1,0.008333333333333333,240,71.04316544532776,0.008333333333333333,240,0.7186870574951172
304,31,40,2,80,3,0.1,0.0,240,53.65335154533386,0.008333333333333333,240,0.6581830978393555
305,31,40,2,80,3,0.1,0.008333333333333333,240,54.98017120361328,0.008333333333333333,240,0.745091438293457
306,31,40,2,80,3,0.1,0.0,240,77.41211867332458,0.008333333333333333,240,1.1615025997161865
307,31,40,2,80,3,0.1,0.016666666666666666,240,51.1453070640564,0.016666666666666666,240,0.5798799991607666
308,31,40,2,80,3,0.1,0.008333333333333333,240,69.05691742897034,0.008333333333333333,240,0.5805230140686035
309,31,40,2,80,3,0.1,0.03333333333333333,240,82.84627628326416,0.008333333333333333,240,0.7156217098236084
310,31,40,2,80,3,0.1,0.008333333333333333,240,65.22059297561646,0.008333333333333333,240,0.725172758102417
311,32,40,2,80,3,0.5,0.03333333333333333,240,25.375191688537598,0.016666666666666666,240,0.37079739570617676
312,32,40,2,80,3,0.5,0.008333333333333333,240,11.788316488265991,0.0,226,0.13123226165771484
313,32,40,2,80,3,0.5,0.025,240,39.18232583999634,0.025,240,0.20981478691101074
314,32,40,2,80,3,0.5,0.03333333333333333,240,28.747727394104004,0.03333333333333333,240,0.4194629192352295
315,32,40,2,80,3,0.5,0.03125,224,9.972990274429321,0.039473684210526314,228,0.4327237606048584
316,32,40,2,80,3,0.5,0.025,240,14.990633249282837,0.025,240,0.43486618995666504
317,32,40,2,80,3,0.5,0.025,240,12.547542572021484,0.025,240,0.1408395767211914
318,32,40,2,80,3,0.5,0.025,240,13.07898473739624,0.016666666666666666,240,0.1945176124572754
319,32,40,2,80,3,0.5,0.016666666666666666,240,11.407597064971924,0.016666666666666666,240,0.1950845718383789
320,32,40,2,80,3,0.5,0.016666666666666666,240,13.497668266296387,0.016666666666666666,240,0.4335486888885498
321,33,40,2,80,3,1,0.008333333333333333,240,6.691678524017334,0.008333333333333333,240,0.11816668510437012
322,33,40,2,80,3,1,0.016666666666666666,240,16.299344778060913,0.0,240,0.09589600563049316
323,33,40,2,80,3,1,0.016666666666666666,240,19.17860984802246,0.025,240,0.2306358814239502
324,33,40,2,80,3,1,0.03056768558951965,229,19.46532678604126,0.03333333333333333,240,0.22870993614196777
325,33,40,2,80,3,1,0.0,233,8.008675813674927,0.016666666666666666,240,0.2284834384918213
326,33,40,2,80,3,1,0.016666666666666666,240,20.139811038970947,0.008333333333333333,240,0.22935938835144043
327,33,40,2,80,3,1,0.03333333333333333,240,20.0314884185791,0.025,240,0.23074746131896973
328,33,40,2,80,3,1,0.016666666666666666,240,20.06346297264099,0.041666666666666664,240,0.22942018508911133
329,33,40,2,80,3,1,0.03333333333333333,240,20.427784204483032,0.041666666666666664,240,0.22873473167419434
330,33,40,2,80,3,1,0.026905829596412557,223,19.791018962860107,0.025,240,0.22931480407714844
331,34,40,2,80,3,2,0.4666666666666667,240,5.294356107711792,0.35319148936170214,235,0.1273355484008789
332,34,40,2,80,3,2,0.49099099099099097,222,5.703799247741699,0.4666666666666667,240,0.12720012664794922
333,34,40,2,80,3,2,0.35,240,5.355162620544434,0.4083333333333333,240,0.12740254402160645
334,34,40,2,80,3,2,0.30180180180180183,222,6.12456750869751,0.43162393162393164,234,0.12611603736877441
335,34,40,2,80,3,2,0.4336283185840708,226,5.118777513504028,0.5431034482758621,232,0.1256392002105713
336,34,40,2,80,3,2,0.4410480349344978,229,5.765594005584717,0.38333333333333336,240,0.1261920928955078
337,34,40,2,80,3,2,0.39316239316239315,234,5.457789897918701,0.5833333333333334,240,0.1268620491027832
338,34,40,2,80,3,2,0.4166666666666667,240,5.550700902938843,0.38333333333333336,240,0.12638616561889648
339,34,40,2,80,3,2,0.475,240,5.897270917892456,0.5,204,0.12633347511291504
340,34,40,2,80,3,2,0.4083333333333333,240,5.789788484573364,0.5520361990950227,221,0.12698864936828613
341,35,40,2,80,3,5,0.6137566137566137,189,1.835709810256958,0.5897435897435898,234,0.06427407264709473
342,35,40,2,80,3,5,0.6095890410958904,146,1.6682207584381104,0.6149732620320856,187,0.06418681144714355
343,35,40,2,80,3,5,0.6063829787234043,188,1.6336851119995117,0.55,240,0.06369256973266602
344,35,40,2,80,3,5,0.5916666666666667,240,1.5957107543945312,0.6167664670658682,167,0.06527280807495117
345,35,40,2,80,3,5,0.625,168,1.6700530052185059,0.5666666666666667,240,0.06405067443847656
346,35,40,2,80,3,5,0.6077348066298343,181,1.5985283851623535,0.5988372093023255,172,0.06342744827270508
347,35,40,2,80,3,5,0.6243386243386243,189,1.773465871810913,0.6047904191616766,167,0.06503152847290039
348,35,40,2,80,3,5,0.5416666666666666,240,1.7974977493286133,0.6042553191489362,235,0.06374025344848633
349,35,40,2,80,3,5,0.5833333333333334,240,1.7786691188812256,0.6065573770491803,183,0.06352043151855469
350,35,40,2,80,3,5,0.6130952380952381,168,1.9707143306732178,0.591304347826087,115,0.06343960762023926
351,36,40,4,160,3,0.1,0.041666666666666664,480,90.96370553970337,0.041666666666666664,480,0.5754318237304688
352,36,40,4,160,3,0.1,0.05416666666666667,480,69.72238731384277,0.058333333333333334,480,0.6035921573638916
353,36,40,4,160,3,0.1,0.0625,480,48.69273090362549,0.05416666666666667,480,1.0350050926208496
354,36,40,4,160,3,0.1,0.0625,480,56.219136238098145,0.05416666666666667,480,2.36279296875
355,36,40,4,160,3,0.1,0.053763440860215055,465,95.13066840171814,0.05,480,1.409977674484253
356,36,40,4,160,3,0.1,0.04583333333333333,480,48.03152561187744,0.04583333333333333,480,0.5806021690368652
357,36,40,4,160,3,0.1,0.05,480,55.4221134185791,0.04583333333333333,480,1.191495656967163
358,36,40,4,160,3,0.1,0.05,480,79.60612034797668,0.05,480,0.8475830554962158
359,36,40,4,160,3,0.1,0.06666666666666667,480,58.43948030471802,0.07916666666666666,480,0.716486930847168
360,36,40,4,160,3,0.1,0.04583333333333333,480,56.91605806350708,0.04583333333333333,480,1.2935314178466797
361,37,40,4,160,3,0.5,0.05,480,18.95415449142456,0.05,480,0.5536043643951416
362,37,40,4,160,3,0.5,0.04583333333333333,480,15.289627313613892,0.041666666666666664,480,0.55584716796875
363,37,40,4,160,3,0.5,0.05,480,39.09181475639343,0.041666666666666664,480,0.5366756916046143
364,37,40,4,160,3,0.5,0.0625,480,36.133394956588745,0.05416666666666667,480,0.5528430938720703
365,37,40,4,160,3,0.5,0.03333333333333333,480,20.71933102607727,0.03333333333333333,480,0.5606245994567871
366,37,40,4,160,3,0.5,0.03333333333333333,480,14.976932287216187,0.04583333333333333,480,0.26711249351501465
367,37,40,4,160,3,0.5,0.05,480,14.191060543060303,0.04583333333333333,480,0.5615167617797852
368,37,40,4,160,3,0.5,0.0625,480,14.897788286209106,0.0625,480,0.5586285591125488
369,37,40,4,160,3,0.5,0.058333333333333334,480,15.736936330795288,0.0625,480,0.5609040260314941
370,37,40,4,160,3,0.5,0.05416666666666667,480,38.39934825897217,0.05416666666666667,480,0.570009708404541
371,38,40,4,160,3,1,0.029166666666666667,480,22.36786699295044,0.029166666666666667,480,0.29857492446899414
372,38,40,4,160,3,1,0.05,480,20.73380136489868,0.05,480,0.2983436584472656
373,38,40,4,160,3,1,0.05,480,20.405203104019165,0.05,480,0.29433465003967285
374,38,40,4,160,3,1,0.04583333333333333,480,21.339097499847412,0.05416666666666667,480,0.29504990577697754
375,38,40,4,160,3,1,0.04583333333333333,480,21.81091618537903,0.041666666666666664,480,0.3003864288330078
376,38,40,4,160,3,1,0.041666666666666664,480,22.371973276138306,0.041666666666666664,480,0.29783129692077637
377,38,40,4,160,3,1,0.04583333333333333,480,21.44699716567993,0.041666666666666664,480,0.2965271472930908
378,38,40,4,160,3,1,0.08333333333333333,480,12.398796558380127,0.07083333333333333,480,0.29950475692749023
379,38,40,4,160,3,1,0.041666666666666664,480,21.32874059677124,0.041666666666666664,480,0.3009321689605713
380,38,40,4,160,3,1,0.0625,480,16.819322109222412,0.05416666666666667,480,0.29585695266723633
381,39,40,4,160,3,2,0.5833333333333334,480,5.8070900440216064,0.6147058823529412,340,0.16811513900756836
382,39,40,4,160,3,2,0.5333333333333333,480,6.300463914871216,0.6145833333333334,384,0.16791796684265137
383,39,40,4,160,3,2,0.5791666666666667,480,5.911301136016846,0.6105263157894737,475,0.16853880882263184
384,39,40,4,160,3,2,0.6145833333333334,384,6.196976661682129,0.5833333333333334,468,0.16710829734802246
385,39,40,4,160,3,2,0.5625,480,6.615167140960693,0.6112676056338028,355,0.16971659660339355
386,39,40,4,160,3,2,0.5753715498938429,471,5.992204666137695,0.6045454545454545,440,0.16702651977539062
387,39,40,4,160,3,2,0.6224188790560472,339,5.839457988739014,0.5708333333333333,480,0.16820168495178223
388,39,40,4,160,3,2,0.5602536997885835,473,6.13326096534729,0.4791666666666667,480,0.1675856113433838
389,39,40,4,160,3,2,0.4849137931034483,464,5.718719720840454,0.5964125560538116,446,0.16908907890319824
390,39,40,4,160,3,2,0.5849462365591398,465,6.039414882659912,0.603448275862069,348,0.16972827911376953
391,40,40,4,160,3,5,0.596875,320,1.9487555027008057,0.6059602649006622,302,0.08859586715698242
392,40,40,4,160,3,5,0.6102150537634409,372,1.7595300674438477,0.625,376,0.08903050422668457
393,40,40,4,160,3,5,0.6058823529411764,340,2.122018337249756,0.6120689655172413,348,0.08870339393615723
394,40,40,4,160,3,5,0.6077844311377245,334,2.054689407348633,0.6153846153846154,338,0.08846402168273926
395,40,40,4,160,3,5,0.610062893081761,318,1.8374524116516113,0.624,375,0.08836627006530762
396,40,40,4,160,3,5,0.6226912928759895,379,1.818833351135254,0.6223958333333334,384,0.09105205535888672
397,40,40,4,160,3,5,0.6075268817204301,372,1.8011832237243652,0.6099706744868035,341,0.10930776596069336
398,40,40,4,160,3,5,0.6102564102564103,390,1.9786076545715332,0.6164772727272727,352,0.0888204574584961
399,40,40,4,160,3,5,0.6134453781512605,357,1.8014295101165771,0.6129032258064516,372,0.08867788314819336
400,40,40,4,160,3,5,0.6128048780487805,328,1.8048045635223389,0.6163141993957704,331,0.08968782424926758
401,41,50,2,100,3,0.1,0.006666666666666667,300,66.38115453720093,0.006666666666666667,300,0.921175479888916
402,41,50,2,100,3,0.1,0.02,300,101.29977607727051,0.02666666666666667,300,1.0609042644500732
403,41,50,2,100,3,0.1,0.013333333333333334,300,83.26490521430969,0.013333333333333334,300,1.1551847457885742
404,41,50,2,100,3,0.1,0.02,300,165.31787729263306,0.02,300,0.6842231750488281
405,41,50,2,100,3,0.1,0.006666666666666667,300,66.69311165809631,0.006666666666666667,300,0.693507194519043
406,41,50,2,100,3,0.1,0.013333333333333334,300,79.05334210395813,0.02,300,0.7923500537872314
407,41,50,2,100,3,0.1,0.02,300,72.53015375137329,0.013333333333333334,300,0.7136631011962891
408,41,50,2,100,3,0.1,0.006666666666666667,300,89.57975339889526,0.03333333333333333,300,0.863140344619751
409,41,50,2,100,3,0.1,0.013333333333333334,300,72.45077276229858,0.013333333333333334,300,0.6482818126678467
410,41,50,2,100,3,0.1,0.013333333333333334,300,108.7965030670166,0.0,284,0.8692159652709961
411,42,50,2,100,3,0.5,0.02666666666666667,300,31.469991445541382,0.02,300,0.34998488426208496
412,42,50,2,100,3,0.5,0.02,300,30.942550897598267,0.02,300,0.5087685585021973
413,42,50,2,100,3,0.5,0.02,300,16.244938135147095,0.013333333333333334,300,0.4109952449798584
414,42,50,2,100,3,0.5,0.0,300,14.821760177612305,0.02,300,0.5087993144989014
415,42,50,2,100,3,0.5,0.02666666666666667,300,33.777461767196655,0.02,300,0.5109176635742188
416,42,50,2,100,3,0.5,0.03333333333333333,300,26.391494512557983,0.02666666666666667,300,0.23518776893615723
417,42,50,2,100,3,0.5,0.006666666666666667,300,45.40155601501465,0.006666666666666667,300,0.5600507259368896
418,42,50,2,100,3,0.5,0.02,300,48.79766654968262,0.02,300,0.438831090927124
419,42,50,2,100,3,0.5,0.02666666666666667,300,48.09803032875061,0.03333333333333333,300,0.5155031681060791
420,42,50,2,100,3,0.5,0.006666666666666667,300,46.58529877662659,0.013333333333333334,300,0.2593369483947754
421,43,50,2,100,3,1,0.03333333333333333,300,24.281970500946045,0.013333333333333334,300,0.27629971504211426
422,43,50,2,100,3,1,0.006666666666666667,300,19.371335983276367,0.013333333333333334,300,0.27269721031188965
423,43,50,2,100,3,1,0.02,300,24.517717838287354,0.006666666666666667,300,0.2719438076019287
424,43,50,2,100,3,1,0.02,300,11.256130456924438,0.02,300,0.2714245319366455
425,43,50,2,100,3,1,0.013333333333333334,300,19.69036364555359,0.013333333333333334,300,0.27301692962646484
426,43,50,2,100,3,1,0.006666666666666667,300,9.87027359008789,0.006666666666666667,300,0.1041879653930664
427,43,50,2,100,3,1,0.013333333333333334,300,24.82992696762085,0.013333333333333334,300,0.27160000801086426
428,43,50,2,100,3,1,0.02,300,24.977333784103394,0.006666666666666667,300,0.2709169387817383
429,43,50,2,100,3,1,0.006666666666666667,300,23.770231246948242,0.013333333333333334,300,0.2729513645172119
430,43,50,2,100,3,1,0.0,287,10.046551704406738,0.0,284,0.11082267761230469
431,44,50,2,100,3,2,0.39590443686006827,293,7.836520671844482,0.49333333333333335,300,0.1508800983428955
432,44,50,2,100,3,2,0.5333333333333333,300,7.337479591369629,0.4266666666666667,300,0.15102124214172363
433,44,50,2,100,3,2,0.47333333333333333,300,6.837538719177246,0.44666666666666666,300,0.15117931365966797
434,44,50,2,100,3,2,0.4870848708487085,271,6.925749063491821,0.5121951219512195,287,0.1515030860900879
435,44,50,2,100,3,2,0.509090909090909,275,6.796708822250366,0.40816326530612246,294,0.15185999870300293
436,44,50,2,100,3,2,0.4897959183673469,294,6.960601329803467,0.5135135135135135,296,0.17357730865478516
437,44,50,2,100,3,2,0.34965034965034963,286,7.612829685211182,0.44,300,0.18494296073913574
438,44,50,2,100,3,2,0.5371621621621622,296,7.338493347167969,0.35333333333333333,300,0.15100431442260742
439,44,50,2,100,3,2,0.4305555555555556,288,6.288855075836182,0.34494773519163763,287,0.15055322647094727
440,44,50,2,100,3,2,0.5333333333333333,300,7.355764865875244,0.47761194029850745,268,0.15140843391418457
441,45,50,2,100,3,5,0.605,200,2.2263166904449463,0.6009389671361502,213,0.07906007766723633
442,45,50,2,100,3,5,0.6160714285714286,224,2.20918869972229,0.6157635467980296,203,0.07941436767578125
443,45,50,2,100,3,5,0.6125,240,2.2349941730499268,0.6172248803827751,209,0.07956504821777344
444,45,50,2,100,3,5,0.6043478260869565,230,2.2840487957000732,0.5928571428571429,280,0.08320093154907227
445,45,50,2,100,3,5,0.5733333333333334,300,2.146162986755371,0.6103896103896104,231,0.07898688316345215
446,45,50,2,100,3,5,0.6332046332046332,259,2.2136173248291016,0.6150442477876106,226,0.07984685897827148
447,45,50,2,100,3,5,0.5974025974025974,231,1.9786815643310547,0.6305970149253731,268,0.07937836647033691
448,45,50,2,100,3,5,0.6224066390041494,241,2.0061185359954834,0.5945017182130584,291,0.07921648025512695
449,45,50,2,100,3,5,0.5866666666666667,300,2.084453582763672,0.6039603960396039,202,0.07966327667236328
450,45,50,2,100,3,5,0.6054054054054054,185,1.9776856899261475,0.6066666666666667,300,0.07980132102966309
451,46,50,4,200,3,0.1,0.08,600,77.5240523815155,0.06,600,1.1114506721496582
452,46,50,4,200,3,0.1,0.04,600,77.16842293739319,0.04,600,1.5611798763275146
453,46,50,4,200,3,0.1,0.05333333333333334,600,87.26059746742249,0.03,600,1.7011022567749023
454,46,50,4,200,3,0.1,0.06960950764006792,589,54.75531005859375,0.056666666666666664,600,1.4912140369415283
455,46,50,4,200,3,0.1,0.06,600,69.97903442382812,0.06,600,1.0132768154144287
456,46,50,4,200,3,0.1,0.056666666666666664,600,80.97323060035706,0.05333333333333334,600,0.8584909439086914
457,46,50,4,200,3,0.1,0.04,600,83.88327956199646,0.04,600,0.8824648857116699
458,46,50,4,200,3,0.1,0.06,600,64.41509962081909,0.043333333333333335,600,0.9585494995117188
459,46,50,4,200,3,0.1,0.03666666666666667,600,58.94063878059387,0.03666666666666667,600,1.3434784412384033
460,46,50,4,200,3,0.1,0.06,600,77.54758024215698,0.056666666666666664,600,0.9979186058044434
461,47,50,4,200,3,0.5,0.06,600,43.45322275161743,0.05333333333333334,600,0.6993861198425293
462,47,50,4,200,3,0.5,0.06,600,23.163896083831787,0.056666666666666664,600,0.7010316848754883
463,47,50,4,200,3,0.5,0.043333333333333335,600,20.634548902511597,0.043333333333333335,600,0.7070882320404053
464,47,50,4,200,3,0.5,0.05333333333333334,600,21.718942403793335,0.05333333333333334,600,0.7036478519439697
465,47,50,4,200,3,0.5,0.04666666666666667,600,24.59891390800476,0.04666666666666667,600,0.7028462886810303
466,47,50,4,200,3,0.5,0.05333333333333334,600,18.27042841911316,0.05333333333333334,600,0.7061703205108643
467,47,50,4,200,3,0.5,0.06,600,37.77933430671692,0.06,600,0.7030923366546631
468,47,50,4,200,3,0.5,0.06,600,18.7647967338562,0.05,600,0.7012338638305664
469,47,50,4,200,3,0.5,0.03666666666666667,600,17.480331897735596,0.04,600,0.6993794441223145
470,47,50,4,200,3,0.5,0.056666666666666664,600,43.4517457485199,0.04666666666666667,600,0.704460620880127
471,48,50,4,200,3,1,0.04222972972972973,592,25.4864182472229,0.05,600,0.36949849128723145
472,48,50,4,200,3,1,0.056666666666666664,600,20.60922074317932,0.056666666666666664,600,0.38506031036376953
473,48,50,4,200,3,1,0.043333333333333335,600,23.687713146209717,0.043333333333333335,600,0.36808109283447266
474,48,50,4,200,3,1,0.04,600,27.200706005096436,0.04,600,0.12811708450317383
475,48,50,4,200,3,1,0.05,600,21.862419605255127,0.05,600,0.3704543113708496
476,48,50,4,200,3,1,0.043333333333333335,600,27.74944019317627,0.04,600,0.3857386112213135
477,48,50,4,200,3,1,0.05333333333333334,600,21.736225128173828,0.05333333333333334,600,0.3689701557159424
478,48,50,4,200,3,1,0.056666666666666664,600,19.893053770065308,0.056666666666666664,600,0.3865969181060791
479,48,50,4,200,3,1,0.058519793459552494,581,19.944109201431274,0.04666666666666667,600,0.37984728813171387
480,48,50,4,200,3,1,0.023333333333333334,600,27.22443437576294,0.023333333333333334,600,0.14223003387451172
481,49,50,4,200,3,2,0.6102449888641426,449,6.79473876953125,0.5572916666666666,576,0.2102658748626709
482,49,50,4,200,3,2,0.5769881556683587,591,7.5105156898498535,0.6157407407407407,432,0.21043014526367188
483,49,50,4,200,3,2,0.5499153976311336,591,7.427931785583496,0.5205479452054794,584,0.2278130054473877
484,49,50,4,200,3,2,0.5966666666666667,600,8.166899681091309,0.43666666666666665,600,0.20976686477661133
485,49,50,4,200,3,2,0.6148796498905909,457,7.39465069770813,0.6048237476808905,539,0.20838403701782227
486,49,50,4,200,3,2,0.579047619047619,525,7.1600823402404785,0.606473594548552,587,0.22663593292236328
487,49,50,4,200,3,2,0.5733333333333334,600,7.352226257324219,0.61,600,0.20897698402404785
488,49,50,4,200,3,2,0.5333333333333333,600,6.862805366516113,0.6112359550561798,445,0.20912861824035645
489,49,50,4,200,3,2,0.5966666666666667,600,7.927008628845215,0.5592841163310962,447,0.2274487018585205
490,49,50,4,200,3,2,0.5797872340425532,564,7.423696041107178,0.6125541125541125,462,0.21014976501464844
491,50,50,4,200,3,5,0.6167400881057269,454,2.404029369354248,0.6150537634408603,465,0.11711382865905762
492,50,50,4,200,3,5,0.6193853427895981,423,2.4846272468566895,0.6203703703703703,432,0.1155693531036377
493,50,50,4,200,3,5,0.6030927835051546,388,2.469607353210449,0.6136919315403423,409,0.11594080924987793
494,50,50,4,200,3,5,0.6187214611872146,438,2.457148313522339,0.6169772256728778,483,0.11547160148620605
495,50,50,4,200,3,5,0.613588110403397,471,2.4305903911590576,0.6108374384236454,406,0.11606597900390625
496,50,50,4,200,3,5,0.6193693693693694,444,2.3275704383850098,0.6204081632653061,490,0.12906551361083984
497,50,50,4,200,3,5,0.6027397260273972,438,2.263796091079712,0.6117136659436009,461,0.11580109596252441
498,50,50,4,200,3,5,0.6200417536534447,479,2.442908525466919,0.6207627118644068,472,0.11846613883972168
499,50,50,4,200,3,5,0.6128318584070797,452,2.3862667083740234,0.6244813278008299,482,0.11592984199523926
500,50,50,4,200,3,5,0.6089193825042881,583,2.595219850540161,0.6024096385542169,415,0.11514854431152344
501,51,60,2,120,3,0.1,0.027777777777777776,360,137.4323513507843,0.027777777777777776,360,1.0244719982147217
502,51,60,2,120,3,0.1,0.016666666666666666,360,110.46873998641968,0.027777777777777776,360,0.9204349517822266
503,51,60,2,120,3,0.1,0.016666666666666666,360,92.97917819023132,0.027777777777777776,360,0.9860758781433105
504,51,60,2,120,3,0.1,0.022222222222222223,360,92.37424039840698,0.011111111111111112,360,1.3370928764343262
505,51,60,2,120,3,0.1,0.027777777777777776,360,116.22426652908325,0.022222222222222223,360,1.2084639072418213
506,51,60,2,120,3,0.1,0.022222222222222223,360,115.66261124610901,0.016666666666666666,360,0.9413249492645264
507,51,60,2,120,3,0.1,0.008379888268156424,358,87.74310278892517,0.016666666666666666,360,1.2105443477630615
508,51,60,2,120,3,0.1,0.022222222222222223,360,182.57965397834778,0.027777777777777776,360,1.272049903869629
509,51,60,2,120,3,0.1,0.022222222222222223,360,79.18548274040222,0.016666666666666666,360,1.0328459739685059
510,51,60,2,120,3,0.1,0.027777777777777776,360,136.41854786872864,0.027777777777777776,360,0.9894485473632812
511,52,60,2,120,3,0.5,0.022222222222222223,360,24.911128282546997,0.011111111111111112,360,0.22131705284118652
512,52,60,2,120,3,0.5,0.016666666666666666,360,35.21067023277283,0.011111111111111112,360,0.4339897632598877
513,52,60,2,120,3,0.5,0.011111111111111112,360,54.90192174911499,0.016666666666666666,360,0.2777392864227295
514,52,60,2,120,3,0.5,0.005555555555555556,360,19.61090111732483,0.011111111111111112,360,0.18953847885131836
