run_id,configuration_id,vertices,edge_multiplier,edges,rank,clique_bipartiteness,clique_volume,clique_runtime,diffusion_clique_bipartiteness,diffusion_clique_volume,diffusion_clique_runtime,random_bipartiteness,random_volume,random_runtime,diffusion_random_bipartiteness,diffusion_random_volume,diffusion_random_runtime
13,2,100,4,400,3,0.06986899563318777,1145,0.2534165382385254,0.05333333333333334,1200,0.8211064338684082,0.16833333333333333,1200,1.2148854732513428,0.06166666666666667,1200,4.051819801330566
14,2,100,4,400,3,0.06333333333333334,1200,0.24990272521972656,0.04666666666666667,1200,0.8207762241363525,0.15166666666666667,1200,1.197519063949585,0.06166666666666667,1200,4.043341159820557
15,2,100,4,400,3,0.05303678357570573,1169,0.25238966941833496,0.04,1200,0.8211731910705566,0.13666666666666666,1200,1.195629596710205,0.05333333333333334,1200,4.061549663543701
16,2,100,4,400,3,0.055,1200,0.24974679946899414,0.043333333333333335,1200,0.8183479309082031,0.14833333333333334,1200,1.1969377994537354,0.05333333333333334,1200,4.311380386352539
17,2,100,4,400,3,0.05358686257562662,1157,0.24851226806640625,0.041666666666666664,1200,0.8220186233520508,0.12833333333333333,1200,1.1988415718078613,0.06166666666666667,1200,4.048154592514038
18,2,100,4,400,3,0.07,1200,0.2532072067260742,0.06,1200,0.8222405910491943,0.16722972972972974,1184,1.201514482498169,0.058333333333333334,1200,4.057913541793823
19,2,100,4,400,3,0.051666666666666666,1200,0.24915456771850586,0.045,1200,0.8220579624176025,0.15333333333333332,1200,1.1997168064117432,0.06,1200,4.049871206283569
20,2,100,4,400,3,0.055,1200,0.24892115592956543,0.05,1200,0.8214244842529297,0.16666666666666666,1200,1.1969890594482422,0.051666666666666666,1200,4.105100154876709
21,3,200,2,400,3,0.01097972972972973,1184,0.7444467544555664,0.0033333333333333335,1200,1.3426239490509033,0.14668901927912825,1193,3.6428372859954834,0.02666666666666667,1200,8.36783766746521
22,3,200,2,400,3,0.032663316582914576,1194,0.7498934268951416,0.01,1200,1.6984045505523682,0.14666666666666667,1200,3.6371266841888428,0.025,1200,8.382297039031982
23,3,200,2,400,3,0.021026072329688814,1189,0.7474048137664795,0.006666666666666667,1200,1.7110676765441895,0.1595655806182122,1197,3.6411588191986084,0.021666666666666667,1200,8.204707384109497
24,3,200,2,400,3,0.03653355989804588,1177,0.7402615547180176,0.015,1200,1.7207903861999512,0.15088013411567477,1193,3.6369035243988037,0.025,1200,8.502560138702393
25,3,200,2,400,3,0.029264214046822744,1196,0.7457225322723389,0.015,1200,1.716935396194458,0.14666666666666667,1200,3.6326189041137695,0.028333333333333332,1200,8.47188663482666
26,3,200,2,400,3,0.036617262423714034,1147,0.7261042594909668,0.018333333333333333,1200,1.705620288848877,0.14666666666666667,1200,3.590373992919922,0.02951096121416526,1186,8.403732061386108
27,3,200,2,400,3,0.024871355060034305,1166,0.7382645606994629,0.011666666666666667,1200,1.3933076858520508,0.15016778523489932,1192,3.639953136444092,0.03166666666666667,1200,8.582442045211792
