run_id,configuration_id,vertices,edge_multiplier,edges,rank,clique_bipartiteness,clique_volume,clique_runtime,diffusion_clique_bipartiteness,diffusion_clique_volume,diffusion_clique_runtime,random_bipartiteness,random_volume,random_runtime,diffusion_random_bipartiteness,diffusion_random_volume,diffusion_random_runtime
136,14,70,4,280,3,0.06553398058252427,824,0.011736392974853516,0.04047619047619048,840,0.42433714866638184,0.13095238095238096,840,0.02414226531982422,0.05476190476190476,840,2.234065294265747
137,14,70,4,280,3,0.056372549019607844,816,0.011899948120117188,0.05714285714285714,840,0.42281103134155273,0.14837153196622438,829,0.024698972702026367,0.05,840,2.2582240104675293
138,14,70,4,280,3,0.05476190476190476,840,0.012394189834594727,0.0380952380952381,840,0.44290781021118164,0.15365239294710328,794,0.024009227752685547,0.05238095238095238,840,2.1925816535949707
139,14,70,4,280,3,0.059393939393939395,825,0.011954069137573242,0.03241296518607443,833,0.440032958984375,0.12380952380952381,840,0.024193763732910156,0.05447941888619855,826,2.08296799659729
140,14,70,4,280,3,0.05043050430504305,813,0.012011528015136719,0.02857142857142857,840,0.4400753974914551,0.14761904761904762,840,0.02408289909362793,0.047619047619047616,840,2.08695125579834
141,15,80,2,160,3,0.041304347826086954,460,0.010019779205322266,0.016666666666666666,480,0.3670022487640381,0.14166666666666666,480,0.015428304672241211,0.020833333333333332,480,1.7247858047485352
142,15,80,2,160,3,0.008492569002123142,471,0.009633302688598633,0.0,462,0.15849709510803223,0.1625,480,0.015679359436035156,0.025,480,1.7238714694976807
143,15,80,2,160,3,0.029166666666666667,480,0.010013818740844727,0.0125,480,0.3672809600830078,0.12916666666666668,480,0.015526771545410156,0.025,480,1.7259421348571777
144,15,80,2,160,3,0.025,480,0.01002049446105957,0.0125,480,0.36931324005126953,0.14166666666666666,480,0.015449762344360352,0.004166666666666667,480,1.725348711013794
145,15,80,2,160,3,0.05,480,0.010120630264282227,0.020833333333333332,480,0.368297815322876,0.13333333333333333,480,0.015624523162841797,0.029166666666666667,480,1.7597346305847168
146,15,80,2,160,3,0.029166666666666667,480,0.010013818740844727,0.016666666666666666,480,0.3694460391998291,0.08333333333333333,480,0.015715360641479492,0.03333333333333333,480,1.765754222869873
147,15,80,2,160,3,0.03655913978494624,465,0.010349035263061523,0.020833333333333332,480,0.3837888240814209,0.12050739957716702,473,0.016071081161499023,0.029166666666666667,480,1.8319134712219238
148,15,80,2,160,3,0.025,480,0.00995492935180664,0.0125,480,0.5372066497802734,0.14526315789473684,475,0.016827821731567383,0.016666666666666666,480,2.231614828109741
